country_name,year,population
Dominican Republic,2020,"10,847,910"
Dominican Republic,2020,"10,847,910"
Dominican Republic,2020,"10,847,910"
Dominican Republic,2020,"10,847,910"
Dominican Republic,2020,"10,847,910"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
Greece,2020,"10,423,054"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
Belgium,2020,"11,589,623"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
South Sudan,2020,"11,193,725"
South Sudan,2020,"11,193,725"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Belgium,2020,"11,589,623"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Tunisia,2020,"11,818,619"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Haiti,2020,"11,402,528"
Haiti,2020,"11,402,528"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Cuba,2020,"11,326,616"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Bolivia,2020,"11,673,021"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Tunisia,2020,"11,818,619"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Benin,2020,"12,123,200"
Bolivia,2020,"11,673,021"
Tunisia,2020,"11,818,619"
Rwanda,2020,"12,952,218"
Benin,2020,"12,123,200"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Rwanda,2020,"12,952,218"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Burundi,2020,"11,890,784"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Somalia,2020,"15,893,222"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Zimbabwe,2020,"14,862,924"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Zimbabwe,2020,"14,862,924"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Somalia,2020,"15,893,222"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Chad,2020,"16,425,864"
Somalia,2020,"15,893,222"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Guinea,2020,"13,132,795"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Cambodia,2020,"16,718,965"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Guatemala,2020,"17,915,568"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Senegal,2020,"16,743,927"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Syria,2020,"17,500,658"
Ecuador,2020,"17,643,054"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Netherlands,2020,"17,134,872"
Netherlands,2020,"17,134,872"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Syria,2020,"17,500,658"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Ecuador,2020,"17,643,054"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Zambia,2020,"18,383,955"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Zambia,2020,"18,383,955"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Chile,2020,"19,116,201"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Malawi,2020,"19,129,952"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Taiwan,2020,"23,816,775"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Kazakhstan,2020,"18,776,707"
Kazakhstan,2020,"18,776,707"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Mali,2020,"20,250,833"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Romania,2020,"19,237,691"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Niger,2020,"24,206,644"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Taiwan,2020,"23,816,775"
Taiwan,2020,"23,816,775"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Romania,2020,"19,237,691"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Romania,2020,"19,237,691"
Niger,2020,"24,206,644"
Niger,2020,"24,206,644"
Romania,2020,"19,237,691"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Sri Lanka,2020,"21,413,249"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Czech Republic (Czechia),2020,"10,708,981"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Burkina Faso,2020,"20,903,273"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Burkina Faso,2020,"20,903,273"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Sri Lanka,2020,"21,413,249"
Sri Lanka,2020,"21,413,249"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Côte d'Ivoire,2020,"26,378,274"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Czech Republic (Czechia),2020,"10,708,981"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Czech Republic (Czechia),2020,"10,708,981"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Madagascar,2020,"27,691,018"
Côte d'Ivoire,2020,"26,378,274"
Côte d'Ivoire,2020,"26,378,274"
Madagascar,2020,"27,691,018"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
Australia,2020,"25,499,884"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Cameroon,2020,"26,545,863"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
North Korea,2020,"25,778,816"
North Korea,2020,"25,778,816"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Australia,2020,"25,499,884"
Australia,2020,"25,499,884"
Ghana,2020,"31,072,940"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Mozambique,2020,"31,255,435"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Cameroon,2020,"26,545,863"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Venezuela,2020,"28,435,940"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Nepal,2020,"29,136,808"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Ghana,2020,"31,072,940"
Ghana,2020,"31,072,940"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Mozambique,2020,"31,255,435"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Venezuela,2020,"28,435,940"
Venezuela,2020,"28,435,940"
Nepal,2020,"29,136,808"
Nepal,2020,"29,136,808"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Saudi Arabia,2020,"34,813,871"
Uzbekistan,2020,"33,469,203"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Yemen,2020,"29,825,964"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Yemen,2020,"29,825,964"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Malaysia,2020,"32,365,999"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Poland,2020,"37,846,611"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Saudi Arabia,2020,"34,813,871"
Malaysia,2020,"32,365,999"
Malaysia,2020,"32,365,999"
Malaysia,2020,"32,365,999"
Malaysia,2020,"32,365,999"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Poland,2020,"37,846,611"
Poland,2020,"37,846,611"
Poland,2020,"37,846,611"
Poland,2020,"37,846,611"
Uzbekistan,2020,"33,469,203"
Uzbekistan,2020,"33,469,203"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Malaysia,2020,"32,365,999"
Malaysia,2020,"32,365,999"
Malaysia,2020,"32,365,999"
Malaysia,2020,"32,365,999"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Peru,2020,"32,971,854"
Poland,2020,"37,846,611"
Poland,2020,"37,846,611"
Poland,2020,"37,846,611"
Poland,2020,"37,846,611"
Iraq,2020,"40,222,493"
Iraq,2020,"40,222,493"
Afghanistan,2020,"38,928,346"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Angola,2020,"32,866,272"
Malaysia,2020,"32,365,999"
